clock,website_events,server_events,PC1
2024-10-05 08:13:00,0.0,0.0,-2589412066.18182
2024-10-05 08:14:00,0.0,0.0,-2589459476.4097147
2024-10-05 08:15:00,0.0,0.0,-2589436697.4120626
2024-10-05 08:16:00,0.0,0.0,-2589427234.6318607
2024-10-05 08:17:00,0.0,0.0,-2589415577.386156
2024-10-05 08:18:00,0.0,0.0,-2589415716.411586
2024-10-05 08:19:00,0.0,0.0,-2589415751.76993
2024-10-05 08:20:00,0.0,0.0,-2589417055.996892
2024-10-05 08:21:00,0.0,0.0,-2589412844.223628
2024-10-05 08:22:00,0.0,0.0,-2589413633.1421003
2024-10-05 08:23:00,0.0,0.0,-2589348226.984564
2024-10-05 08:24:00,0.0,0.0,-2589877656.5573254
2024-10-05 08:25:00,0.0,0.0,-2590408525.993536
2024-10-05 08:26:00,0.0,0.0,-2590551924.335637
2024-10-05 08:27:00,0.0,0.0,-2590982361.9539843
2024-10-05 08:28:00,0.0,0.0,-2591052451.7040873
2024-10-05 08:29:00,0.0,0.0,-2591096429.429039
2024-10-05 08:30:00,0.0,0.0,-2591071797.404436
2024-10-05 08:31:00,0.0,0.0,-2591067746.9368114
2024-10-05 08:32:00,0.0,0.0,-2591054855.445256
2024-10-05 08:33:00,0.0,0.0,-2591053929.5069
2024-10-05 08:34:00,0.0,0.0,-2591052866.549074
2024-10-05 08:35:00,0.0,0.0,-2591037831.2031326
2024-10-05 08:36:00,0.0,0.0,-2591040199.972307
2024-10-05 08:37:00,0.0,0.0,-2591041607.0626516
2024-10-05 08:38:00,0.0,0.0,-2591032463.331828
2024-10-05 08:39:00,0.0,0.0,-2591029247.71694
2024-10-05 08:40:00,0.0,0.0,-2591031651.0937834
2024-10-05 08:41:00,0.0,0.0,-2591033675.4185266
2024-10-05 08:42:00,0.0,0.0,-2591035425.64799
2024-10-05 08:43:00,0.0,0.0,-2591031522.69666
2024-10-05 08:44:00,0.0,0.0,-2591009838.3508015
2024-10-05 08:45:00,0.0,0.0,-2591011451.3072834
2024-10-05 08:46:00,0.0,0.0,-2591013202.432104
2024-10-05 08:47:00,0.0,0.0,-2591015124.320814
2024-10-05 08:48:00,0.0,0.0,-2591011256.8528824
2024-10-05 08:49:00,0.0,0.0,-2591036133.056473
2024-10-05 08:50:00,0.0,0.0,-2591036819.247923
2024-10-05 08:51:00,0.0,0.0,-2591037985.7433805
2024-10-05 08:52:00,0.0,0.0,-2591032985.143956
2024-10-05 08:53:00,0.0,0.0,-2591033809.1564445
2024-10-05 08:54:00,0.0,0.0,-2591035079.4494658
2024-10-05 08:55:00,0.0,0.0,-2591031246.3979673
2024-10-05 08:56:00,0.0,0.0,-2591032687.713607
2024-10-05 08:57:00,0.0,0.0,-2591028407.8368225
2024-10-05 08:58:00,0.0,0.0,-2591030157.8273897
2024-10-05 08:59:00,0.0,0.0,-2591031153.4375544
2024-10-05 09:00:00,0.0,0.0,-2591032766.7066536
2024-10-05 09:01:00,0.0,0.0,-2591034105.3019114
2024-10-05 09:02:00,0.0,0.0,-2591030134.90232
2024-10-05 09:03:00,0.0,0.0,-2591031713.206791
2024-10-05 09:04:00,0.0,0.0,-2591032674.3443136
2024-10-05 09:05:00,0.0,0.0,-2591034424.625412
2024-10-05 09:06:00,0.0,0.0,-2591030145.162998
2024-10-05 09:07:00,0.0,0.0,-2591611536.0837336
2024-10-05 09:08:00,0.0,0.0,-2592198256.416522
2024-10-05 09:09:00,0.0,0.0,-2592376651.83502
2024-10-05 09:10:00,0.0,0.0,-2592814863.9163103
2024-10-05 09:11:00,0.0,0.0,-2592870538.432131
2024-10-05 09:12:00,0.0,0.0,-2592923229.771673
2024-10-05 09:13:00,0.0,0.0,-2592922956.008733
2024-10-05 09:14:00,0.0,0.0,-2592922819.902837
2024-10-05 09:15:00,0.0,0.0,-2592919158.293931
2024-10-05 09:16:00,0.0,0.0,-2592921286.6464005
2024-10-05 09:17:00,0.0,0.0,-2592923689.7324047
2024-10-05 09:18:00,0.0,0.0,-2592908638.0144224
2024-10-05 09:19:00,0.0,0.0,-2592893226.9848375
2024-10-05 09:20:00,0.0,0.0,-2592884244.7063055
2024-10-05 09:21:00,0.0,0.0,-2592872965.708187
2024-10-05 09:22:00,0.0,0.0,-2592873207.317827
2024-10-05 09:23:00,0.0,0.0,-2592873242.381398
2024-10-05 09:24:00,0.0,0.0,-2592869271.378311
2024-10-05 09:25:00,0.0,0.0,-2592865506.294367
2024-10-05 09:26:00,0.0,0.0,-2592867016.50111
2024-10-05 09:27:00,0.0,0.0,-2592868732.7352104
2024-10-05 09:28:00,0.0,0.0,-2592870345.652377
2024-10-05 09:29:00,0.0,0.0,-2592866100.3286705
2024-10-05 09:30:00,0.0,0.0,-2592868331.7634706
2024-10-05 09:31:00,0.0,0.0,-2592870735.003829
2024-10-05 09:32:00,0.0,0.0,-2592867106.9620695
2024-10-05 09:33:00,0.0,0.0,-2592863719.5564423
2024-10-05 09:34:00,0.0,0.0,-2592865950.0752954
2024-10-05 09:35:00,0.0,0.0,-2592867322.945695
2024-10-05 09:36:00,0.0,0.0,-2592868592.0095844
2024-10-05 09:37:00,0.0,0.0,-2592864553.2883196
2024-10-05 09:38:00,0.0,0.0,-2592866784.57742
2024-10-05 09:39:00,0.0,0.0,-2592867882.8684397
2024-10-05 09:40:00,0.0,0.0,-2592869083.230937
2024-10-05 09:41:00,0.0,0.0,-2592870318.9867563
2024-10-05 09:42:00,0.0,0.0,-2592865695.8730583
2024-10-05 09:43:00,0.0,0.0,-2592866279.334406
2024-10-05 09:44:00,0.0,0.0,-2592867171.5956755
2024-10-05 09:45:00,0.0,0.0,-2592862342.453884
2024-10-05 09:46:00,0.0,0.0,-2594015645.6690025
2024-10-05 09:47:00,0.0,0.0,-2595162805.4602013
2024-10-05 09:48:00,0.0,0.0,-2595548500.065975
2024-10-05 09:49:00,0.0,0.0,-2596444638.6324615
2024-10-05 09:50:00,0.0,0.0,-2596574399.007289
2024-10-05 09:51:00,0.0,0.0,-2596698437.9636497
2024-10-05 09:52:00,0.0,0.0,-2596699982.4522705
2024-10-05 09:53:00,0.0,0.0,-2596701080.2789717
2024-10-05 09:54:00,0.0,0.0,-2596701766.219228
2024-10-05 09:55:00,0.0,0.0,-2596702452.6752644
2024-10-05 09:56:00,0.0,0.0,-2596698036.267915
2024-10-05 09:57:00,0.0,0.0,-2596700027.8773947
2024-10-05 09:58:00,0.0,0.0,-2596701812.7823343
2024-10-05 09:59:00,0.0,0.0,-2596703803.4487724
2024-10-05 10:00:00,0.0,0.0,-2596689350.650694
2024-10-05 10:01:00,0.0,0.0,-2596691856.607649
2024-10-05 10:02:00,0.0,0.0,-2596693812.7404175
2024-10-05 10:03:00,0.0,0.0,-2596695699.785963
2024-10-05 10:04:00,0.0,0.0,-2596691660.143512
2024-10-05 10:05:00,0.0,0.0,-2596687689.3418922
2024-10-05 10:06:00,0.0,0.0,-2596689783.614664
2024-10-05 10:07:00,0.0,0.0,-2596691774.125683
2024-10-05 10:08:00,0.0,0.0,-2596693593.4363585
2024-10-05 10:09:00,0.0,0.0,-2596690034.092827
2024-10-05 10:10:00,0.0,0.0,-2596692197.0201883
2024-10-05 10:11:00,0.0,0.0,-2596694565.4004555
2024-10-05 10:12:00,0.0,0.0,-2596696384.309746
2024-10-05 10:13:00,0.0,0.0,-2596692618.999305
2024-10-05 10:14:00,0.0,0.0,-2596694609.8277044
2024-10-05 10:15:00,0.0,0.0,-2596696463.535
2024-10-05 10:16:00,0.0,0.0,-2596698797.934373
2024-10-05 10:17:00,0.0,0.0,-2596695376.103936
2024-10-05 10:18:00,0.0,0.0,-2596697229.3064785
2024-10-05 10:19:00,0.0,0.0,-2596287192.0916853
2024-10-05 10:20:00,0.0,0.0,-2595901194.399497
2024-10-05 10:21:00,0.0,0.0,-2595773819.54869
2024-10-05 10:22:00,0.0,0.0,-2595468027.347225
2024-10-05 10:23:00,0.0,0.0,-2595426970.175021
2024-10-05 10:24:00,0.0,0.0,-2595409041.229392
2024-10-05 10:25:00,0.0,0.0,-2595406203.1351786
2024-10-05 10:26:00,0.0,0.0,-2595403056.4587517
2024-10-05 10:27:00,0.0,0.0,-2595405664.31748
2024-10-05 10:28:00,0.0,0.0,-2595396589.632655
2024-10-05 10:29:00,0.0,0.0,-2595398579.5440054
2024-10-05 10:30:00,0.0,0.0,-2595399643.4726524
2024-10-05 10:31:00,0.0,0.0,-2595395981.4663706
2024-10-05 10:32:00,0.0,0.0,-2595397766.7918406
2024-10-05 10:33:00,0.0,0.0,-2595399036.443081
2024-10-05 10:34:00,0.0,0.0,-2595399996.7265997
2024-10-05 10:35:00,0.0,0.0,-2595396095.0302525
2024-10-05 10:36:00,0.0,0.0,-2595398429.832342
2024-10-05 10:37:00,0.0,0.0,-2595400455.461624
2024-10-05 10:38:00,0.0,0.0,-2595402960.67605
2024-10-05 10:39:00,0.0,0.0,-2595405569.49271
2024-10-05 10:40:00,0.0,0.0,-2595397456.5665026
2024-10-05 10:41:00,0.0,0.0,-2596246308.7028484
2024-10-05 10:42:00,0.0,0.0,-2596999159.124485
2024-10-05 10:43:00,0.0,0.0,-2597189072.1306057
2024-10-05 10:44:00,0.0,0.0,-2597810487.4633856
2024-10-05 10:45:00,0.0,0.0,-2597832703.459834
2024-10-05 10:46:00,0.0,0.0,-2597918079.401636
2024-10-05 10:47:00,0.0,0.0,-2597909539.570648
2024-10-05 10:48:00,0.0,0.0,-2597910843.7925863
2024-10-05 10:49:00,0.0,0.0,-2597906941.182249
2024-10-05 10:50:00,0.0,0.0,-2597908966.922144
2024-10-05 10:51:00,0.0,0.0,-2597911095.222183
2024-10-05 10:52:00,0.0,0.0,-2597912879.90944
2024-10-05 10:53:00,0.0,0.0,-2597278240.9487457
2024-10-05 10:54:00,0.0,0.0,-2596679096.24228
2024-10-05 10:55:00,0.0,0.0,-2596475328.112315
2024-10-05 10:56:00,0.0,0.0,-2596010425.5356817
2024-10-05 10:57:00,0.0,0.0,-2595945701.2470255
2024-10-05 10:58:00,0.0,0.0,-2595898828.9368143
2024-10-05 10:59:00,0.0,0.0,-2595900853.4656324
2024-10-05 11:00:00,0.0,0.0,-2595901986.051196
2024-10-05 11:01:00,0.0,0.0,-2595904285.637
2024-10-05 11:02:00,0.0,0.0,-2595900967.762639
2024-10-05 11:03:00,0.0,0.0,-2595903198.8650913
2024-10-05 11:04:00,0.0,0.0,-2595905292.461484
2024-10-05 11:05:00,0.0,0.0,-2595907728.989682
2024-10-05 11:06:00,0.0,0.0,-2595909342.1423893
2024-10-05 11:07:00,0.0,0.0,-2595905680.336954
2024-10-05 11:08:00,0.0,0.0,-2595907602.203247
2024-10-05 11:09:00,0.0,0.0,-2595909524.9165306
2024-10-05 11:10:00,0.0,0.0,-2595911996.044957
2024-10-05 11:11:00,0.0,0.0,-2595908162.565009
2024-10-05 11:12:00,0.0,0.0,-2595910771.20609
2024-10-05 11:13:00,0.0,0.0,-2595912521.1874914
2024-10-05 11:14:00,0.0,0.0,-2595913790.8826523
2024-10-05 11:15:00,0.0,0.0,-2595904063.764844
2024-10-05 11:16:00,0.0,0.0,-2595899818.492921
2024-10-05 11:17:00,0.0,0.0,-2595901294.4895697
2024-10-05 11:18:00,0.0,0.0,-2595902942.163908
2024-10-05 11:19:00,0.0,0.0,-2595904555.0351295
2024-10-05 11:20:00,0.0,0.0,-2595900618.8910637
2024-10-05 11:21:00,0.0,0.0,-2595902540.850957
2024-10-05 11:22:00,0.0,0.0,-2595904429.2662926
2024-10-05 11:23:00,0.0,0.0,-2595906591.153661
2024-10-05 11:24:00,0.0,0.0,-2595908513.899791
2024-10-05 11:25:00,0.0,0.0,-2595905263.401519
2024-10-05 11:26:00,0.0,0.0,-2595907185.774844
2024-10-05 11:27:00,0.0,0.0,-2595909794.540987
2024-10-05 11:28:00,0.0,0.0,-2595911853.710951
2024-10-05 11:29:00,0.0,0.0,-2595908294.822157
2024-10-05 11:30:00,0.0,0.0,-2595910491.053241
2024-10-05 11:31:00,0.0,0.0,-2595912138.827215
2024-10-05 11:32:00,0.0,0.0,-2595914335.3001575
2024-10-05 11:33:00,0.0,0.0,-2595916154.763386
2024-10-05 11:34:00,0.0,0.0,-2595913076.838706
2024-10-05 11:35:00,0.0,0.0,-2595909963.8852158
2024-10-05 11:36:00,0.0,0.0,-2595912538.5403748
2024-10-05 11:37:00,0.0,0.0,-2595915077.7671356
2024-10-05 11:38:00,0.0,0.0,-2595911243.983736
2024-10-05 11:39:00,0.0,0.0,-2595913509.1260967
2024-10-05 11:40:00,0.0,0.0,-2595915053.501088
2024-10-05 11:41:00,0.0,0.0,-2596624309.4944105
2024-10-05 11:42:00,0.0,0.0,-2597213773.0821714
2024-10-05 11:43:00,0.0,0.0,-2594024909.8678827
2024-10-05 11:44:00,0.0,0.0,-2591234249.451502
2024-10-05 11:45:00,0.0,0.0,-2590124772.4979897
2024-10-05 11:46:00,0.0,0.0,-2587619428.421402
2024-10-05 11:47:00,0.0,0.0,-2587235955.680111
2024-10-05 11:48:00,0.0,0.0,-2586865449.1639233
2024-10-05 11:49:00,0.0,0.0,-2586867439.7277107
2024-10-05 11:50:00,0.0,0.0,-2586849777.7922993
2024-10-05 11:51:00,0.0,0.0,-2586832822.296669
2024-10-05 11:52:00,0.0,0.0,-2586823360.3322
2024-10-05 11:53:00,0.0,0.0,-2586810400.200721
2024-10-05 11:54:00,0.0,0.0,-2586810092.569992
2024-10-05 11:55:00,0.0,0.0,-2586804543.6396475
2024-10-05 11:56:00,0.0,0.0,-2586805916.7363234
2024-10-05 11:57:00,0.0,0.0,-2586801911.402853
2024-10-05 11:58:00,0.0,0.0,-2586803180.7855873
2024-10-05 11:59:00,0.0,0.0,-2586804691.7013655
2024-10-05 12:00:00,0.0,0.0,-2586806510.5925064
2024-10-05 12:01:00,0.0,0.0,-2586801784.605233
2024-10-05 12:02:00,0.0,0.0,-2586803294.376273
2024-10-05 12:03:00,0.0,0.0,-2586804358.4123755
2024-10-05 12:04:00,0.0,0.0,-2586805147.5016747
2024-10-05 12:05:00,0.0,0.0,-2586800421.67243
2024-10-05 12:06:00,0.0,0.0,-2586796519.9277735
2024-10-05 12:07:00,0.0,0.0,-2586798030.4209614
2024-10-05 12:08:00,0.0,0.0,-2586799162.5797377
2024-10-05 12:09:00,0.0,0.0,-2586800363.4712734
2024-10-05 12:10:00,0.0,0.0,-2586796564.898593
2024-10-05 12:11:00,0.0,0.0,-2586798659.1412897
2024-10-05 12:12:00,0.0,0.0,-2586800581.6376724
2024-10-05 12:13:00,0.0,0.0,-2586802709.035445
2024-10-05 12:14:00,0.0,0.0,-2586804493.850255
2024-10-05 12:15:00,0.0,0.0,-2586800763.0604105
2024-10-05 12:16:00,0.0,0.0,-2586802273.2858505
2024-10-05 12:17:00,0.0,0.0,-2586781275.1987953
2024-10-05 12:18:00,0.0,0.0,-2586783506.3103952
2024-10-05 12:19:00,0.0,0.0,-2586780291.265992
2024-10-05 12:20:00,0.0,0.0,-2586777228.5265656
2024-10-05 12:21:00,0.0,0.0,-2586785054.294076
2024-10-05 12:22:00,0.0,0.0,-2586812505.07376
2024-10-05 12:23:00,0.0,0.0,-2586818953.775752
2024-10-05 12:24:00,0.0,0.0,-2586815634.0718956
2024-10-05 12:25:00,0.0,0.0,-2586812555.3867016
2024-10-05 12:26:00,0.0,0.0,-2586814820.833911
2024-10-05 12:27:00,0.0,0.0,-2586816433.9917793
2024-10-05 12:28:00,0.0,0.0,-2586812325.0742083
2024-10-05 12:29:00,0.0,0.0,-2586813354.282876
2024-10-05 12:30:00,0.0,0.0,-2586814177.943183
2024-10-05 12:31:00,0.0,0.0,-2586815139.0821047
2024-10-05 12:32:00,0.0,0.0,-2586816237.9907293
2024-10-05 12:33:00,0.0,0.0,-2586812095.6254787
2024-10-05 12:34:00,0.0,0.0,-2586813812.218525
2024-10-05 12:35:00,0.0,0.0,-2586815803.02812
2024-10-05 12:36:00,0.0,0.0,-2586817518.860777
2024-10-05 12:37:00,0.0,0.0,-2586813513.633812
2024-10-05 12:38:00,0.0,0.0,-2586815160.8730097
2024-10-05 12:39:00,0.0,0.0,-2586816671.43314
2024-10-05 12:40:00,0.0,0.0,-2586812837.7621555
2024-10-05 12:41:00,0.0,0.0,-2586814622.8003187
2024-10-05 12:42:00,0.0,0.0,-2586810582.8434353
2024-10-05 12:43:00,0.0,0.0,-2586811680.6911583
2024-10-05 12:44:00,0.0,0.0,-2586813019.4091434
2024-10-05 12:45:00,0.0,0.0,-2586803430.321314
2024-10-05 12:46:00,0.0,0.0,-2586799528.3948765
2024-10-05 12:47:00,0.0,0.0,-2590083225.8292913
2024-10-05 12:48:00,0.0,0.0,-2593409473.576977
2024-10-05 12:49:00,0.0,0.0,-2594540126.4257917
2024-10-05 12:50:00,0.0,0.0,-2597058148.108099
2024-10-05 12:51:00,0.0,0.0,-2597384927.6887064
2024-10-05 12:52:00,0.0,0.0,-2597737320.794197
2024-10-05 12:53:00,0.0,0.0,-2597697547.9081783
2024-10-05 12:54:00,0.0,0.0,-2597693330.104953
2024-10-05 12:55:00,0.0,0.0,-2596736302.4717073
2024-10-05 12:56:00,0.0,0.0,-2595816442.166727
2024-10-05 12:57:00,0.0,0.0,-2595511339.9806585
2024-10-05 12:58:00,0.0,0.0,-2594796324.8012476
2024-10-05 12:59:00,0.0,0.0,-2594696374.4115686
2024-10-05 13:00:00,0.0,0.0,-2594613520.148795
2024-10-05 13:01:00,0.0,0.0,-2594615511.187356
2024-10-05 13:02:00,0.0,0.0,-2594617467.1250677
2024-10-05 13:03:00,0.0,0.0,-2594619217.6728735
2024-10-05 13:04:00,0.0,0.0,-2594620899.2273397
2024-10-05 13:05:00,0.0,0.0,-2594610897.9493513
2024-10-05 13:06:00,0.0,0.0,-2594612820.1892176
2024-10-05 13:07:00,0.0,0.0,-2594614605.315918
2024-10-05 13:08:00,0.0,0.0,-2594616630.4432287
2024-10-05 13:09:00,0.0,0.0,-2594612899.70792
2024-10-05 13:10:00,0.0,0.0,-2594614649.9802704
2024-10-05 13:11:00,0.0,0.0,-2594616091.322954
2024-10-05 13:12:00,0.0,0.0,-2594611673.808202
2024-10-05 13:13:00,0.0,0.0,-2594612462.830802
2024-10-05 13:14:00,0.0,0.0,-2594607771.3716803
2024-10-05 13:15:00,0.0,0.0,-2594609316.2382917
2024-10-05 13:16:00,0.0,0.0,-2594610517.764986
2024-10-05 13:17:00,0.0,0.0,-2594612474.647031
2024-10-05 13:18:00,0.0,0.0,-2594609224.8418865
2024-10-05 13:19:00,0.0,0.0,-2594611765.3526077
2024-10-05 13:20:00,0.0,0.0,-2594614133.192666
2024-10-05 13:21:00,0.0,0.0,-2594616226.7641363
2024-10-05 13:22:00,0.0,0.0,-2594618182.6576834
2024-10-05 13:23:00,0.0,0.0,-2594614005.887025
2024-10-05 13:24:00,0.0,0.0,-2594615653.157262
2024-10-05 13:25:00,0.0,0.0,-2594611991.893589
2024-10-05 13:26:00,0.0,0.0,-2594613913.5251703
2024-10-05 13:27:00,0.0,0.0,-2594609221.6215677
2024-10-05 13:28:00,0.0,0.0,-2594610902.788207
2024-10-05 13:29:00,0.0,0.0,-2594612104.553728
2024-10-05 13:30:00,0.0,0.0,-2594613202.6453342
2024-10-05 13:31:00,0.0,0.0,-2594613682.9143763
2024-10-05 13:32:00,0.0,0.0,-2594608784.884656
2024-10-05 13:33:00,0.0,0.0,-2594609505.8992643
2024-10-05 13:34:00,0.0,0.0,-2594610295.5726833
2024-10-05 13:35:00,0.0,0.0,-2594610947.436261
2024-10-05 13:36:00,0.0,0.0,-2594606496.544038
2024-10-05 13:37:00,0.0,0.0,-2594586254.503253
2024-10-05 13:38:00,0.0,0.0,-2594589104.2209377
2024-10-05 13:39:00,0.0,0.0,-2594591609.3925343
2024-10-05 13:40:00,0.0,0.0,-2594588702.027896
2024-10-05 13:41:00,0.0,0.0,-2594586207.1972275
2024-10-05 13:42:00,0.0,0.0,-2594611908.2301598
2024-10-05 13:43:00,0.0,0.0,-2594615032.1326237
2024-10-05 13:44:00,0.0,0.0,-2594618498.6516027
2024-10-05 13:45:00,0.0,0.0,-2594615729.211297
2024-10-05 13:46:00,0.0,0.0,-2594619676.898782
2024-10-05 13:47:00,0.0,0.0,-2594622765.4372425
2024-10-05 13:48:00,0.0,0.0,-2594624858.6210556
2024-10-05 13:49:00,0.0,0.0,-2594622157.441351
2024-10-05 13:50:00,0.0,0.0,-2594625247.391576
2024-10-05 13:51:00,0.0,0.0,-2594628268.3881235
2024-10-05 13:52:00,0.0,0.0,-2594631563.4065685
2024-10-05 13:53:00,0.0,0.0,-2594628793.208066
2024-10-05 13:54:00,0.0,0.0,-2594631023.668971
2024-10-05 13:55:00,0.0,0.0,-2594627670.496583
2024-10-05 13:56:00,0.0,0.0,-2594630313.663823
2024-10-05 13:57:00,0.0,0.0,-2594632270.10633
2024-10-05 13:58:00,0.0,0.0,-2594628882.670188
2024-10-05 13:59:00,0.0,0.0,-2593832352.3887825
2024-10-05 14:00:00,0.0,0.0,-2593035505.428055
2024-10-05 14:01:00,0.0,0.0,-2592771110.6333275
2024-10-05 14:02:00,0.0,0.0,-2592146969.197077
2024-10-05 14:03:00,0.0,0.0,-2592059640.8018646
2024-10-05 14:04:00,0.0,0.0,-2591972380.8618
2024-10-05 14:05:00,0.0,0.0,-2591968203.9664097
2024-10-05 14:06:00,0.0,0.0,-2591969920.446026
2024-10-05 14:07:00,0.0,0.0,-2591965949.6556396
2024-10-05 14:08:00,0.0,0.0,-2591967940.540284
2024-10-05 14:09:00,0.0,0.0,-2591969656.4202824
2024-10-05 14:10:00,0.0,0.0,-2592635431.093731
2024-10-05 14:11:00,0.0,0.0,-2593265166.533083
2024-10-05 14:12:00,0.0,0.0,-2593454187.0960903
2024-10-05 14:13:00,0.0,0.0,-2593963658.73897
2024-10-05 14:14:00,0.0,0.0,-2594011963.613924
2024-10-05 14:15:00,0.0,0.0,-2594078583.8971214
2024-10-05 14:16:00,0.0,0.0,-2594071595.911767
2024-10-05 14:17:00,0.0,0.0,-2594073998.426325
2024-10-05 14:18:00,0.0,0.0,-2594075851.40415
2024-10-05 14:19:00,0.0,0.0,-2594077704.1500883
2024-10-05 14:20:00,0.0,0.0,-2594073767.9192467
2024-10-05 14:21:00,0.0,0.0,-2594075209.11273
2024-10-05 14:22:00,0.0,0.0,-2594076135.886957
2024-10-05 14:23:00,0.0,0.0,-2594077542.67163
2024-10-05 14:24:00,0.0,0.0,-2594072954.323822
2024-10-05 14:25:00,0.0,0.0,-2594074636.4819975
2024-10-05 14:26:00,0.0,0.0,-2594076971.3769226
2024-10-05 14:27:00,0.0,0.0,-2594074133.471673
2024-10-05 14:28:00,0.0,0.0,-2594076673.4059343
2024-10-05 14:29:00,0.0,0.0,-2594079625.214404
2024-10-05 14:30:00,0.0,0.0,-2594076855.5348253
2024-10-05 14:31:00,0.0,0.0,-2594079739.0477686
2024-10-05 14:32:00,0.0,0.0,-2594076728.8079405
2024-10-05 14:33:00,0.0,0.0,-2594078856.2865133
2024-10-05 14:34:00,0.0,0.0,-2594080606.301011
2024-10-05 14:35:00,0.0,0.0,-2594071119.9433346
2024-10-05 14:36:00,0.0,0.0,-2594067114.486146
2024-10-05 14:37:00,0.0,0.0,-2594068693.674917
2024-10-05 14:38:00,0.0,0.0,-2594070203.074074
2024-10-05 14:39:00,0.0,0.0,-2594070786.3228016
2024-10-05 14:40:00,0.0,0.0,-2594071403.5846605
2024-10-05 14:41:00,0.0,0.0,-2594066059.800129
2024-10-05 14:42:00,0.0,0.0,-2594066437.3124695
2024-10-05 14:43:00,0.0,0.0,-2594066540.254424
2024-10-05 14:44:00,0.0,0.0,-2594066780.27559
2024-10-05 14:45:00,0.0,0.0,-2594061367.8295593
2024-10-05 14:46:00,0.0,0.0,-2594062638.8018055
2024-10-05 14:47:00,0.0,0.0,-2594064286.933916
2024-10-05 14:48:00,0.0,0.0,-2594065453.6536007
2024-10-05 14:49:00,0.0,0.0,-2594066723.233426
2024-10-05 14:50:00,0.0,0.0,-2594062511.948202
2024-10-05 14:51:00,0.0,0.0,-2594063404.2401676
2024-10-05 14:52:00,0.0,0.0,-2594064537.214856
2024-10-05 14:53:00,0.0,0.0,-2594065978.6378794
2024-10-05 14:54:00,0.0,0.0,-2594061768.173177
2024-10-05 14:55:00,0.0,0.0,-2594053071.5965652
2024-10-05 14:56:00,0.0,0.0,-2594054924.784424
2024-10-05 14:57:00,0.0,0.0,-2594056159.610236
2024-10-05 14:58:00,0.0,0.0,-2594058184.534094
2024-10-05 14:59:00,0.0,0.0,-2594054213.933523
2024-10-05 15:00:00,0.0,0.0,-2594055587.0835657
2024-10-05 15:01:00,0.0,0.0,-2594056822.124218
2024-10-05 15:02:00,0.0,0.0,-2594073896.9477997
2024-10-05 15:03:00,0.0,0.0,-2594085233.885252
2024-10-05 15:04:00,0.0,0.0,-2594091412.423417
2024-10-05 15:05:00,0.0,0.0,-2594105507.8844156
2024-10-05 15:06:00,0.0,0.0,-2594108904.749195
2024-10-05 15:07:00,0.0,0.0,-2594107095.8313475
2024-10-05 15:08:00,0.0,0.0,-2594037580.856201
2024-10-05 15:09:00,0.0,0.0,-2594001919.3377953
2024-10-05 15:10:00,0.0,0.0,-2593991896.473649
2024-10-05 15:11:00,0.0,0.0,-2593964397.266756
2024-10-05 15:12:00,0.0,0.0,-2593956585.1126184
2024-10-05 15:13:00,0.0,0.0,-2595063685.3265705
2024-10-05 15:14:00,0.0,0.0,-2596131940.8134174
2024-10-05 15:15:00,0.0,0.0,-2596418552.2522583
2024-10-05 15:16:00,0.0,0.0,-2597175346.653187
2024-10-05 15:17:00,0.0,0.0,-2597246330.0666113
2024-10-05 15:18:00,0.0,0.0,-2597315320.091796
2024-10-05 15:19:00,0.0,0.0,-2597295122.6605844
2024-10-05 15:20:00,0.0,0.0,-2597283881.656458
2024-10-05 15:21:00,0.0,0.0,-2597284603.480624
2024-10-05 15:22:00,0.0,0.0,-2597286044.3883953
2024-10-05 15:23:00,0.0,0.0,-2597287484.8032303
2024-10-05 15:24:00,0.0,0.0,-2597282827.4734526
2024-10-05 15:25:00,0.0,0.0,-2597258723.2710466
2024-10-05 15:26:00,0.0,0.0,-2597240738.8939304
2024-10-05 15:27:00,0.0,0.0,-2597236689.127968
2024-10-05 15:28:00,0.0,0.0,-2597223111.4869947
2024-10-05 15:29:00,0.0,0.0,-2597216944.897135
2024-10-05 15:30:00,0.0,0.0,-2597217186.8443317
2024-10-05 15:31:00,0.0,0.0,-2597218834.5044813
2024-10-05 15:32:00,0.0,0.0,-2597220653.7404423
2024-10-05 15:33:00,0.0,0.0,-2597217025.7311506
2024-10-05 15:34:00,0.0,0.0,-2597218879.524993
2024-10-05 15:35:00,0.0,0.0,-2597220938.9712324
2024-10-05 15:36:00,0.0,0.0,-2597197727.1071444
2024-10-05 15:37:00,0.0,0.0,-2597180325.364229
2024-10-05 15:38:00,0.0,0.0,-2597111698.3648415
2024-10-05 15:39:00,0.0,0.0,-2597039633.71
2024-10-05 15:40:00,0.0,0.0,-2597019143.720334
2024-10-05 15:41:00,0.0,0.0,-2596972852.4081173
2024-10-05 15:42:00,0.0,0.0,-2596961471.9533463
2024-10-05 15:43:00,0.0,0.0,-2596956637.3453474
2024-10-05 15:44:00,0.0,0.0,-2596958559.82181
2024-10-05 15:45:00,0.0,0.0,-2596954348.4912558
2024-10-05 15:46:00,0.0,0.0,-2596955961.252138
2024-10-05 15:47:00,0.0,0.0,-2596951852.965455
2024-10-05 15:48:00,0.0,0.0,-2596953294.5003405
2024-10-05 15:49:00,0.0,0.0,-2596954461.488758
2024-10-05 15:50:00,0.0,0.0,-2596956040.5016212
